PLAYER,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,REB,AST,STL,BLK,TOV,PLUS MINUS,DK
DeMar DeRozan,SAC,SAC @ LAL,12/28/2024,L,41,25,6,7,1,0,1,-9,44.5
Cody Williams,UTA,UTA vs. PHI,12/28/2024,L,23,6,5,1,0,0,2,16,12.75
Ricky Council IV,PHI,PHI @ UTA,12/28/2024,W,11,3,2,0,0,1,0,0,7.5
Brice Sensabaugh,UTA,UTA vs. PHI,12/28/2024,L,25,20,5,2,0,1,1,-4,32.25
Micah Potter,UTA,UTA vs. PHI,12/28/2024,L,15,0,0,3,0,0,0,10,4.5
Tyrese Maxey,PHI,PHI @ UTA,12/28/2024,W,41,32,0,6,2,1,2,-2,48.5
Drew Eubanks,UTA,UTA vs. PHI,12/28/2024,L,9,6,2,1,0,0,1,4,9.5
Collin Sexton,UTA,UTA vs. PHI,12/28/2024,L,31,20,6,8,1,0,2,10,41.5
Caleb Martin,PHI,PHI @ UTA,12/28/2024,W,36,5,6,0,1,2,0,-7,19
Guerschon Yabusele,PHI,PHI @ UTA,12/28/2024,W,22,12,8,2,0,0,0,3,26
Kelly Oubre Jr.,PHI,PHI @ UTA,12/28/2024,W,31,9,2,2,1,0,1,-1,16
Reggie Jackson,PHI,PHI @ UTA,12/28/2024,W,15,8,4,1,0,0,0,-1,15.5
Stephen Curry,GSW,GSW vs. PHX,12/28/2024,W,35,22,6,6,1,0,5,20,40
Colby Jones,SAC,SAC @ LAL,12/28/2024,L,0,0,0,0,0,0,0,0,0
Keon Ellis,SAC,SAC @ LAL,12/28/2024,L,13,11,1,1,1,1,0,7,19.25
Max Christie,LAL,LAL vs. SAC,12/28/2024,W,32,16,1,2,2,1,0,-7,27.75
Gabe Vincent,LAL,LAL vs. SAC,12/28/2024,W,7,0,1,0,0,0,1,9,0.75
Rui Hachimura,LAL,LAL vs. SAC,12/28/2024,W,34,21,4,0,1,2,1,-1,33.5
Malik Monk,SAC,SAC @ LAL,12/28/2024,L,33,20,6,7,0,0,1,-12,39
Domantas Sabonis,SAC,SAC @ LAL,12/28/2024,L,26,14,12,7,0,0,1,-3,40
Trey Lyles,SAC,SAC @ LAL,12/28/2024,L,23,6,5,0,0,0,1,-4,11.75
Anthony Davis,LAL,LAL vs. SAC,12/28/2024,W,39,36,15,8,0,0,2,21,66.25
Deni Avdija,POR,POR vs. DAL,12/28/2024,W,31,21,5,5,0,0,2,-8,33.75
Donovan Clingan,POR,POR vs. DAL,12/28/2024,W,12,4,7,0,0,1,3,-12,13.25
Scoot Henderson,POR,POR vs. DAL,12/28/2024,W,29,19,4,6,5,1,1,3,45.5
Daniel Gafford,DAL,DAL @ POR,12/28/2024,L,28,15,9,0,1,5,3,-5,36.75
John Konchar,MEM,MEM @ OKC,12/29/2024,L,34,4,15,1,3,2,1,-8,33.75
Clint Capela,ATL,ATL @ TOR,12/29/2024,W,27,11,12,2,2,0,0,15,33
Jakob Poeltl,TOR,TOR vs. ATL,12/29/2024,L,27,13,6,1,2,3,4,-25,30
Bruce Brown,TOR,TOR vs. ATL,12/29/2024,L,19,12,3,1,1,0,1,-6,18.75
Trae Young,ATL,ATL @ TOR,12/29/2024,W,32,34,2,10,1,2,5,39,58.5
RJ Barrett,TOR,TOR vs. ATL,12/29/2024,L,30,17,6,4,0,0,3,-24,29.5
De'Andre Hunter,ATL,ATL @ TOR,12/29/2024,W,22,22,3,2,3,0,1,11,35.25
Garrison Mathews,ATL,ATL @ TOR,12/29/2024,W,23,11,2,6,0,2,0,15,27.5
Onyeka Okongwu,ATL,ATL @ TOR,12/29/2024,W,18,15,4,0,2,1,0,15,26
Ochai Agbaji,TOR,TOR vs. ATL,12/29/2024,L,18,3,4,3,0,0,2,-18,12
Scottie Barnes,TOR,TOR vs. ATL,12/29/2024,L,35,19,8,5,3,0,8,-34,38.5
Jalen Johnson,ATL,ATL @ TOR,12/29/2024,W,33,15,4,3,6,1,3,37,37.5
Shai Gilgeous-Alexander,OKC,OKC vs. MEM,12/29/2024,W,28,35,6,7,1,4,1,27,63
Jaren Jackson Jr.,MEM,MEM @ OKC,12/29/2024,L,25,13,5,4,1,1,3,-9,27.75
Kenrich Williams,OKC,OKC vs. MEM,12/29/2024,W,12,12,3,3,0,0,0,15,21.75
Luguentz Dort,OKC,OKC vs. MEM,12/29/2024,W,26,3,4,2,0,0,0,13,11.5
Desmond Bane,MEM,MEM @ OKC,12/29/2024,L,29,22,9,4,0,0,2,-19,39.75
Scotty Pippen Jr.,MEM,MEM @ OKC,12/29/2024,L,24,10,3,6,1,1,4,-19,25.25
Aaron Wiggins,OKC,OKC vs. MEM,12/29/2024,W,24,16,3,0,2,0,0,3,24.25
Colin Castleton,MEM,MEM @ OKC,12/29/2024,L,11,3,1,0,0,0,0,5,4.25
Jalen Williams,OKC,OKC vs. MEM,12/29/2024,W,26,14,10,8,2,1,2,12,43.5
Jaylin Williams,OKC,OKC vs. MEM,12/29/2024,W,10,5,2,1,0,0,1,-4,9
Ousmane Dieng,OKC,OKC vs. MEM,12/29/2024,W,5,0,2,1,1,0,1,-3,5.5
Dillon Jones,OKC,OKC vs. MEM,12/29/2024,W,7,0,0,1,0,1,0,-2,3.5
Branden Carlson,OKC,OKC vs. MEM,12/29/2024,W,4,0,1,0,0,0,1,-3,0.75
Yuki Kawamura,MEM,MEM @ OKC,12/29/2024,L,11,10,3,3,0,0,0,5,19.25
Luke Kennard,MEM,MEM @ OKC,12/29/2024,L,27,16,5,3,0,0,4,-22,26.75
Isaiah Hartenstein,OKC,OKC vs. MEM,12/29/2024,W,25,12,9,6,0,3,2,14,37.25
Isaiah Joe,OKC,OKC vs. MEM,12/29/2024,W,22,11,3,0,1,0,1,21,17.75
Jay Huff,MEM,MEM @ OKC,12/29/2024,L,17,17,1,2,0,0,3,-16,21.25
Jake LaRavia,MEM,MEM @ OKC,12/29/2024,L,14,0,2,2,0,0,2,-23,4.5
Cason Wallace,OKC,OKC vs. MEM,12/29/2024,W,31,5,1,3,2,0,1,7,14.75
Cam Spencer,MEM,MEM @ OKC,12/29/2024,L,22,7,5,4,0,0,1,0,19.25
Ajay Mitchell,OKC,OKC vs. MEM,12/29/2024,W,22,17,1,3,1,0,0,20,26.25
Jaylen Wells,MEM,MEM @ OKC,12/29/2024,L,25,4,2,1,1,0,1,-14,9.5
Kevin Love,MIA,MIA @ HOU,12/29/2024,W,14,5,6,1,0,0,1,-13,13.5
Steven Adams,HOU,HOU vs. MIA,12/29/2024,L,12,4,9,3,0,0,0,-6,19.75
Jamison Battle,TOR,TOR vs. ATL,12/29/2024,L,9,8,2,0,0,0,0,-1,11.5
Jonathan Mogbo,TOR,TOR vs. ATL,12/29/2024,L,6,4,4,1,0,0,2,1,9.5
Cory Joseph,ORL,ORL vs. BKN,12/29/2024,W,14,3,2,1,0,0,1,-7,7
Ben Simmons,BKN,BKN @ ORL,12/29/2024,L,31,6,7,7,0,0,2,-22,24.25
Jonathan Isaac,ORL,ORL vs. BKN,12/29/2024,W,19,5,9,2,1,0,2,-12,20.25
Goga Bitadze,ORL,ORL vs. BKN,12/29/2024,W,34,19,11,5,2,1,1,9,45.75
Cole Anthony,ORL,ORL vs. BKN,12/29/2024,W,17,10,3,3,0,0,0,17,19.25
Trevelin Queen,ORL,ORL vs. BKN,12/29/2024,W,6,0,1,0,0,0,3,-14,-0.25
Day'Ron Sharpe,BKN,BKN @ ORL,12/29/2024,L,16,8,6,1,1,2,0,18,23
Jalen Suggs,ORL,ORL vs. BKN,12/29/2024,W,13,8,2,2,0,0,1,-4,13
Jett Howard,ORL,ORL vs. BKN,12/29/2024,W,12,0,1,1,0,0,0,-18,2.75
Noah Clowney,BKN,BKN @ ORL,12/29/2024,L,28,13,2,0,0,0,2,-4,16
Tristan da Silva,ORL,ORL vs. BKN,12/29/2024,W,35,21,6,7,0,1,2,23,42
Kentavious Caldwell-Pope,ORL,ORL vs. BKN,12/29/2024,W,34,5,1,5,2,1,0,17,19.75
Al Horford,BOS,BOS vs. IND,12/29/2024,L,31,5,5,3,0,0,0,-14,16.25
Derrick White,BOS,BOS vs. IND,12/29/2024,L,39,17,3,3,0,1,1,-20,28.25
Andrew Nembhard,IND,IND @ BOS,12/29/2024,W,33,17,8,8,0,1,2,23,40.5
Neemias Queta,BOS,BOS vs. IND,12/29/2024,L,5,6,3,1,0,0,0,3,11.25
Tyrese Haliburton,IND,IND @ BOS,12/29/2024,W,36,31,6,7,1,0,0,13,51.5
Xavier Tillman,BOS,BOS vs. IND,12/29/2024,L,2,0,0,0,0,0,0,6,0
Sam Hauser,BOS,BOS vs. IND,12/29/2024,L,20,9,0,3,1,0,0,0,17
Quenton Jackson,IND,IND @ BOS,12/29/2024,W,1,0,0,0,0,0,0,-4,0
Ben Sheppard,IND,IND @ BOS,12/29/2024,W,21,8,4,1,0,0,0,-4,15.5
Drew Peterson,BOS,BOS vs. IND,12/29/2024,L,2,2,0,0,0,0,0,6,2
Johnny Furphy,IND,IND @ BOS,12/29/2024,W,1,0,0,0,0,0,0,-4,0
Jaden Springer,BOS,BOS vs. IND,12/29/2024,L,2,0,1,1,0,0,0,6,2.75
Myles Turner,IND,IND @ BOS,12/29/2024,W,33,13,6,3,0,0,0,12,25
Garrett Temple,TOR,TOR vs. ATL,12/29/2024,L,6,0,3,1,0,0,1,1,4.75
Kelly Olynyk,TOR,TOR vs. ATL,12/29/2024,L,12,6,6,2,0,0,4,-1,14.5
Chris Boucher,TOR,TOR vs. ATL,12/29/2024,L,12,9,2,0,1,0,1,1,13.5
Vít Krejcí,ATL,ATL @ TOR,12/29/2024,W,30,5,4,3,3,1,1,14,22.5
Keaton Wallace,ATL,ATL @ TOR,12/29/2024,W,16,9,1,2,2,0,1,-10,18.25
David Roddy,ATL,ATL @ TOR,12/29/2024,W,9,0,1,0,1,0,1,-9,2.75
Dominick Barlow,ATL,ATL @ TOR,12/29/2024,W,3,0,0,0,0,0,0,-1,0
Gradey Dick,TOR,TOR vs. ATL,12/29/2024,L,25,6,6,1,2,0,2,-18,18
Zaccharie Risacher,ATL,ATL @ TOR,12/29/2024,W,27,14,7,2,2,1,2,19,31.75
Ja'Kobe Walter,TOR,TOR vs. ATL,12/29/2024,L,16,5,0,1,1,0,2,-6,8
Jamal Shead,TOR,TOR vs. ATL,12/29/2024,L,25,5,2,6,0,1,1,-15,18.5
Aaron Holiday,HOU,HOU vs. MIA,12/29/2024,L,11,2,0,2,0,0,0,-5,5
Alec Burks,MIA,MIA @ HOU,12/29/2024,W,18,4,0,0,0,0,2,-2,3.5
Cameron Johnson,BKN,BKN @ ORL,12/29/2024,L,25,9,3,4,3,0,2,1,24.75
Cam Thomas,BKN,BKN @ ORL,12/29/2024,L,25,25,6,5,0,0,2,8,40.5
Victor Wembanyama,SAS,SAS @ MIN,12/29/2024,L,37,34,8,2,1,2,1,5,54.5
Josh Minott,MIN,MIN vs. SAS,12/29/2024,W,11,5,4,1,0,0,0,0,12
Julian Champagnie,SAS,SAS @ MIN,12/29/2024,L,11,0,1,1,1,1,0,2,6.75
Tre Jones,SAS,SAS @ MIN,12/29/2024,L,13,2,3,2,0,0,0,-9,8.75
Naz Reid,MIN,MIN vs. SAS,12/29/2024,W,21,11,4,2,1,1,0,4,23.5
Nickeil Alexander-Walker,MIN,MIN vs. SAS,12/29/2024,W,16,6,2,2,1,0,2,6,13.5
Donte DiVincenzo,MIN,MIN vs. SAS,12/29/2024,W,34,26,7,4,1,0,2,23,44.25
Julius Randle,MIN,MIN vs. SAS,12/29/2024,W,35,16,4,4,0,0,1,-9,26.5
Harrison Barnes,SAS,SAS @ MIN,12/29/2024,L,34,24,5,0,0,0,0,14,31.75
Chris Paul,SAS,SAS @ MIN,12/29/2024,L,35,6,5,14,4,0,0,13,41.25
Jordan Walsh,BOS,BOS vs. IND,12/29/2024,L,19,0,3,0,1,1,0,4,7.75
Jarace Walker,IND,IND @ BOS,12/29/2024,W,25,12,5,0,0,0,1,3,19.25
Bennedict Mathurin,IND,IND @ BOS,12/29/2024,W,29,14,5,1,0,0,2,9,21.25
Payton Pritchard,BOS,BOS vs. IND,12/29/2024,L,28,21,4,3,0,0,2,-2,32
Luke Kornet,BOS,BOS vs. IND,12/29/2024,L,14,1,9,0,0,3,0,-3,18.25
Thomas Bryant,IND,IND @ BOS,12/29/2024,W,15,8,3,0,1,0,0,-3,13.75
Jayson Tatum,BOS,BOS vs. IND,12/29/2024,L,41,22,9,6,3,1,3,-21,49.75
Pascal Siakam,IND,IND @ BOS,12/29/2024,W,31,17,8,6,3,1,2,10,43.5
Jaylen Brown,BOS,BOS vs. IND,12/29/2024,L,36,31,4,6,1,0,2,-10,47
T.J. McConnell,IND,IND @ BOS,12/29/2024,W,14,3,5,1,1,0,2,-10,11.75
Caleb Houstan,ORL,ORL vs. BKN,12/29/2024,W,15,12,0,1,1,0,0,9,17
Tyrese Martin,BKN,BKN @ ORL,12/29/2024,L,20,4,5,1,0,1,1,13,13.25
Jalen Wilson,BKN,BKN @ ORL,12/29/2024,L,31,16,1,1,1,0,1,5,22.25
Keon Johnson,BKN,BKN @ ORL,12/29/2024,L,33,14,3,2,1,0,2,-5,22.25
Nic Claxton,BKN,BKN @ ORL,12/29/2024,L,32,6,5,1,1,0,2,-19,14.75
Wendell Carter Jr.,ORL,ORL vs. BKN,12/29/2024,W,27,13,6,1,0,0,2,-2,21
Gary Harris,ORL,ORL vs. BKN,12/29/2024,W,15,6,0,2,1,0,1,-13,11.5
Fred VanVleet,HOU,HOU vs. MIA,12/29/2024,L,38,16,7,6,3,2,3,4,44.25
Jaime Jaquez Jr.,MIA,MIA @ HOU,12/29/2024,W,16,2,3,0,0,0,0,-7,5.75
Cam Whitmore,HOU,HOU vs. MIA,12/29/2024,L,12,7,3,0,0,0,0,6,11.25
Kel'el Ware,MIA,MIA @ HOU,12/29/2024,W,14,7,7,2,0,1,1,5,20.25
Dillon Brooks,HOU,HOU vs. MIA,12/29/2024,L,40,22,4,0,0,1,1,8,31
Jabari Smith Jr.,HOU,HOU vs. MIA,12/29/2024,L,26,7,3,0,0,0,2,-4,10.75
Jalen Green,HOU,HOU vs. MIA,12/29/2024,L,34,19,3,2,0,0,1,-10,25.75
Amen Thompson,HOU,HOU vs. MIA,12/29/2024,L,32,5,5,5,1,0,0,-17,20.75
Terry Rozier,MIA,MIA @ HOU,12/29/2024,W,38,14,5,0,1,1,2,-3,23.25
Tyler Herro,MIA,MIA @ HOU,12/29/2024,W,37,27,6,9,0,0,3,13,48
Nikola Jovic,MIA,MIA @ HOU,12/29/2024,W,31,18,7,6,0,0,0,18,37.25
Alperen Sengun,HOU,HOU vs. MIA,12/29/2024,L,35,18,18,6,1,1,5,4,51
Haywood Highsmith,MIA,MIA @ HOU,12/29/2024,W,38,15,8,2,2,1,3,10,34
Bam Adebayo,MIA,MIA @ HOU,12/29/2024,W,34,12,10,1,3,0,2,-1,31
Mike Conley,MIN,MIN vs. SAS,12/29/2024,W,23,5,2,3,0,0,0,-11,12.5
Rudy Gobert,MIN,MIN vs. SAS,12/29/2024,W,31,17,15,2,0,2,1,-1,42.25
Zach Collins,SAS,SAS @ MIN,12/29/2024,L,7,0,0,0,0,0,1,-3,-0.5
Keldon Johnson,SAS,SAS @ MIN,12/29/2024,L,17,13,6,0,0,0,0,-17,20.5
Charles Bassey,SAS,SAS @ MIN,12/29/2024,L,5,4,2,0,0,0,0,-4,6.5
Anthony Edwards,MIN,MIN vs. SAS,12/29/2024,W,38,14,8,4,0,1,2,2,31.5
Devin Vassell,SAS,SAS @ MIN,12/29/2024,L,36,22,7,4,0,0,0,5,38.25
Jaden McDaniels,MIN,MIN vs. SAS,12/29/2024,W,32,12,10,1,1,1,2,-4,29
Jeremy Sochan,SAS,SAS @ MIN,12/29/2024,L,37,5,4,1,0,1,3,-4,12.5
Stephon Castle,SAS,SAS @ MIN,12/29/2024,L,8,0,0,1,0,0,4,-12,-0.5
Norman Powell,LAC,LAC @ NOP,12/30/2024,W,40,35,3,2,2,0,2,3,46.75
Bub Carrington,WAS,WAS vs. NYK,12/30/2024,L,28,6,5,5,1,0,0,0,22.75
Kevin Huerter,SAC,SAC vs. DAL,12/30/2024,W,20,3,2,1,0,1,0,11,9.5
Malik Monk,SAC,SAC vs. DAL,12/30/2024,W,36,14,7,6,1,0,6,7,31.25
De'Aaron Fox,SAC,SAC vs. DAL,12/30/2024,W,35,33,6,6,1,0,1,17,52.5
Trey Lyles,SAC,SAC vs. DAL,12/30/2024,W,22,14,4,1,1,0,0,31,24
Spencer Dinwiddie,DAL,DAL @ SAC,12/30/2024,L,36,30,3,6,1,0,2,-9,45.25
Isaac Jones,SAC,SAC vs. DAL,12/30/2024,W,1,0,0,0,0,0,0,-2,0
Isaiah Crawford,SAC,SAC vs. DAL,12/30/2024,W,1,0,0,0,0,0,0,-2,0
Jazian Gortman,DAL,DAL @ SAC,12/30/2024,L,8,5,2,1,1,0,3,10,9.5
Colby Jones,SAC,SAC vs. DAL,12/30/2024,W,1,0,0,0,0,0,0,-2,0
Keon Ellis,SAC,SAC vs. DAL,12/30/2024,W,20,7,5,0,2,0,3,-4,16.25
Jaden Hardy,DAL,DAL @ SAC,12/30/2024,L,21,8,3,0,0,2,1,-8,16.25
Kessler Edwards,DAL,DAL @ SAC,12/30/2024,L,2,0,0,0,0,0,0,3,0
Brandon Williams,DAL,DAL @ SAC,12/30/2024,L,20,10,1,2,1,0,2,-6,15.25
Jordan McLaughlin,SAC,SAC vs. DAL,12/30/2024,W,1,0,0,1,0,0,1,-2,1
Maxi Kleber,DAL,DAL @ SAC,12/30/2024,L,29,0,4,1,0,1,0,-4,8.5
Domantas Sabonis,SAC,SAC vs. DAL,12/30/2024,W,33,17,16,7,1,0,2,-6,48.5
Dwight Powell,DAL,DAL @ SAC,12/30/2024,L,17,0,5,2,2,2,0,2,17.25
Alex Len,SAC,SAC vs. DAL,12/30/2024,W,7,4,8,0,0,0,0,0,14
DeMar DeRozan,SAC,SAC vs. DAL,12/30/2024,W,26,14,4,2,0,0,1,-1,22
Evan Mobley,CLE,CLE @ GSW,12/30/2024,W,25,7,7,1,1,2,6,5,20.75
Draymond Green,GSW,GSW vs. CLE,12/30/2024,L,25,2,8,5,1,2,3,-8,24
Pat Spencer,GSW,GSW vs. CLE,12/30/2024,L,5,0,3,2,1,0,0,1,8.75
Moses Moody,GSW,GSW vs. CLE,12/30/2024,L,21,19,2,1,1,0,1,2,26
Trayce Jackson-Davis,GSW,GSW vs. CLE,12/30/2024,L,29,16,16,2,0,2,2,-23,42
Lindy Waters III,GSW,GSW vs. CLE,12/30/2024,L,14,2,2,0,0,0,0,-4,4.5
Sam Merrill,CLE,CLE @ GSW,12/30/2024,W,14,5,2,0,0,0,1,7,7.5
Jonathan Kuminga,GSW,GSW vs. CLE,12/30/2024,L,32,18,10,2,1,1,0,-5,37.5
Max Strus,CLE,CLE @ GSW,12/30/2024,W,19,3,4,1,1,0,3,-2,10.5
Donovan Mitchell,CLE,CLE @ GSW,12/30/2024,W,27,23,3,4,0,0,1,8,34.75
Georges Niang,CLE,CLE @ GSW,12/30/2024,W,20,3,3,5,1,0,1,5,16.25
Dennis Schröder,GSW,GSW vs. CLE,12/30/2024,L,30,12,4,3,0,0,4,-24,20.5
Quinten Post,GSW,GSW vs. CLE,12/30/2024,L,5,2,1,0,0,0,0,1,3.25
Jaylon Tyson,CLE,CLE @ GSW,12/30/2024,W,4,0,3,0,0,0,0,-4,3.75
Craig Porter Jr.,CLE,CLE @ GSW,12/30/2024,W,4,2,1,0,0,0,0,-4,3.25
Gui Santos,GSW,GSW vs. CLE,12/30/2024,L,5,0,1,0,0,0,0,1,1.25
JT Thor,CLE,CLE @ GSW,12/30/2024,W,4,2,1,0,0,0,0,-4,3.25
Dean Wade,CLE,CLE @ GSW,12/30/2024,W,25,10,13,0,1,2,0,22,33.25
P.J. Washington,DAL,DAL @ SAC,12/30/2024,L,38,28,4,1,1,2,2,0,41.5
Daniel Gafford,DAL,DAL @ SAC,12/30/2024,L,28,8,6,0,1,5,3,-12,26
Nicolas Batum,LAC,LAC @ NOP,12/30/2024,W,20,3,5,2,3,0,1,7,18.25
Mark Williams,CHA,CHA vs. CHI,12/30/2024,L,31,20,12,2,2,3,1,12,47.5
Josh Giddey,CHI,CHI @ CHA,12/30/2024,W,30,13,12,6,1,0,2,-4,38.5
Josh Green,CHA,CHA vs. CHI,12/30/2024,L,38,14,6,1,0,0,2,1,23.5
Coby White,CHI,CHI @ CHA,12/30/2024,W,41,23,10,9,1,0,3,-3,50
Miles Bridges,CHA,CHA vs. CHI,12/30/2024,L,36,31,12,8,0,0,3,2,57.5
Torrey Craig,CHI,CHI @ CHA,12/30/2024,W,21,18,5,2,1,0,0,12,31.75
Lonzo Ball,CHI,CHI @ CHA,12/30/2024,W,26,4,3,5,3,0,1,25,21.25
Vasilije Micic,CHA,CHA vs. CHI,12/30/2024,L,35,7,3,7,2,0,2,5,24.75
Seth Curry,CHA,CHA vs. CHI,12/30/2024,L,33,17,2,1,0,0,2,-2,21.5
Nikola Vucevic,CHI,CHI @ CHA,12/30/2024,W,35,16,13,3,1,0,2,-4,39.25
Kris Murray,POR,POR vs. PHI,12/30/2024,L,15,2,1,1,1,0,0,8,6.75
Scoot Henderson,POR,POR vs. PHI,12/30/2024,L,24,6,0,7,3,0,3,-11,21
Tyrese Maxey,PHI,PHI @ POR,12/30/2024,W,36,23,1,3,1,0,4,14,30.25
Deni Avdija,POR,POR vs. PHI,12/30/2024,L,33,17,7,2,1,0,10,-21,26.75
Robert Williams III,POR,POR vs. PHI,12/30/2024,L,11,0,1,0,0,2,1,-4,4.75
Anfernee Simons,POR,POR vs. PHI,12/30/2024,L,30,25,4,4,0,0,1,-17,37.5
Guerschon Yabusele,PHI,PHI @ POR,12/30/2024,W,28,16,4,1,1,1,2,17,26.5
Kelly Oubre Jr.,PHI,PHI @ POR,12/30/2024,W,37,15,5,2,8,1,2,22,41.25
Joel Embiid,PHI,PHI @ POR,12/30/2024,W,36,37,9,3,0,0,4,26,51.25
Reggie Jackson,PHI,PHI @ POR,12/30/2024,W,18,3,2,4,0,0,1,3,11
Donovan Clingan,POR,POR vs. PHI,12/30/2024,L,9,3,1,2,0,0,3,1,5.75
Duop Reath,POR,POR vs. PHI,12/30/2024,L,4,9,1,0,0,0,0,3,10.75
Ricky Council IV,PHI,PHI @ POR,12/30/2024,W,14,7,1,0,0,0,1,-11,8.25
Toumani Camara,POR,POR vs. PHI,12/30/2024,L,34,12,10,1,2,0,0,-23,30
Adem Bona,PHI,PHI @ POR,12/30/2024,W,4,2,0,1,0,0,0,-3,3.5
Rayan Rupert,POR,POR vs. PHI,12/30/2024,L,8,0,0,2,1,0,0,-3,5
Pete Nance,PHI,PHI @ POR,12/30/2024,W,3,3,1,0,0,0,0,-2,4.75
Jabari Walker,POR,POR vs. PHI,12/30/2024,L,4,5,0,0,0,0,0,3,5
Bryce McGowens,POR,POR vs. PHI,12/30/2024,L,4,0,1,0,0,0,0,3,1.25
Shaedon Sharpe,POR,POR vs. PHI,12/30/2024,L,34,12,1,1,0,0,3,-25,13.75
Jeff Dowtin Jr.,PHI,PHI @ POR,12/30/2024,W,5,3,2,0,0,0,1,-3,5.5
Deandre Ayton,POR,POR vs. PHI,12/30/2024,L,30,12,6,3,0,2,3,-24,26.5
Caleb Martin,PHI,PHI @ POR,12/30/2024,W,38,7,1,2,1,1,0,27,15.75
Paul George,PHI,PHI @ POR,12/30/2024,W,23,9,6,4,1,0,4,20,23
Olivier-Maxence Prosper,DAL,DAL @ SAC,12/30/2024,L,9,0,1,1,1,0,0,-8,4.75
Keegan Murray,SAC,SAC vs. DAL,12/30/2024,W,36,4,6,1,2,0,1,3,16.5
Quentin Grimes,DAL,DAL @ SAC,12/30/2024,L,33,11,7,3,0,1,4,-18,25.75
Ty Jerome,CLE,CLE @ GSW,12/30/2024,W,20,10,2,4,1,0,0,12,21.5
Darius Garland,CLE,CLE @ GSW,12/30/2024,W,29,25,3,8,2,0,0,23,46.25
Dalen Terry,CHI,CHI @ CHA,12/30/2024,W,19,5,4,3,0,0,1,5,14.5
Nick Richards,CHA,CHA vs. CHI,12/30/2024,L,13,2,2,0,0,2,2,-13,7.5
Jalen Smith,CHI,CHI @ CHA,12/30/2024,W,18,11,5,0,1,1,0,11,21.75
Patrick Williams,CHI,CHI @ CHA,12/30/2024,W,32,17,3,0,0,0,1,-9,22.75
Talen Horton-Tucker,CHI,CHI @ CHA,12/30/2024,W,20,4,5,3,3,2,2,20,23.75
DaQuan Jeffries,CHA,CHA vs. CHI,12/30/2024,L,22,6,3,0,1,1,0,-6,13.75
Jalen Brunson,NYK,NYK @ WAS,12/30/2024,W,36,18,3,6,1,0,2,2,32.25
Mikal Bridges,NYK,NYK @ WAS,12/30/2024,W,36,13,6,6,2,0,1,7,33.5
Kyshawn George,WAS,WAS vs. NYK,12/30/2024,L,25,4,5,0,0,1,2,-16,11.75
Corey Kispert,WAS,WAS vs. NYK,12/30/2024,L,23,16,2,1,1,0,1,-6,23
Miles McBride,NYK,NYK @ WAS,12/30/2024,W,18,8,2,6,3,0,0,6,26
Precious Achiuwa,NYK,NYK @ WAS,12/30/2024,W,19,5,4,0,0,1,1,-2,12
Landry Shamet,NYK,NYK @ WAS,12/30/2024,W,11,6,1,1,0,0,0,15,9.75
Josh Hart,NYK,NYK @ WAS,12/30/2024,W,41,23,15,10,2,0,1,25,62.25
Malcolm Brogdon,WAS,WAS vs. NYK,12/30/2024,L,29,18,6,7,2,0,2,-15,39.5
Tyler Kolek,NYK,NYK @ WAS,12/30/2024,W,2,0,0,0,0,0,0,4,0
Daniel Theis,NOP,NOP vs. LAC,12/30/2024,L,11,6,2,1,0,0,2,-3,9
Amir Coffey,LAC,LAC @ NOP,12/30/2024,W,21,6,3,0,0,0,1,0,9.25
Kevin Porter Jr.,LAC,LAC @ NOP,12/30/2024,W,16,5,2,4,0,0,2,6,13
Karl-Anthony Towns,NYK,NYK @ WAS,12/30/2024,W,32,32,13,1,1,0,1,21,51.25
Cameron Payne,NYK,NYK @ WAS,12/30/2024,W,7,3,0,1,0,0,1,10,4.5
OG Anunoby,NYK,NYK @ WAS,12/30/2024,W,34,18,8,1,0,1,0,1,33.5
Jared Butler,WAS,WAS vs. NYK,12/30/2024,L,5,2,0,1,0,0,0,-9,3.5
Anthony Gill,WAS,WAS vs. NYK,12/30/2024,L,2,2,2,0,0,0,0,-4,4.5
Matt Ryan,NYK,NYK @ WAS,12/30/2024,W,1,0,0,0,0,0,0,3,0
Justin Champagnie,WAS,WAS vs. NYK,12/30/2024,L,25,3,8,0,1,2,1,-17,19
Jericho Sims,NYK,NYK @ WAS,12/30/2024,W,2,0,1,0,0,0,0,4,1.25
Johnny Davis,WAS,WAS vs. NYK,12/30/2024,L,2,0,0,0,0,0,0,-4,0
Patrick Baldwin Jr.,WAS,WAS vs. NYK,12/30/2024,L,2,0,0,0,0,0,0,-4,0
Jacob Toppin,NYK,NYK @ WAS,12/30/2024,W,2,0,1,2,0,0,0,4,4.25
Tristan Vukcevic,WAS,WAS vs. NYK,12/30/2024,L,2,0,0,0,0,0,0,-4,0
Alex Sarr,WAS,WAS vs. NYK,12/30/2024,L,25,18,4,0,0,1,2,-9,25.5
Javonte Green,NOP,NOP vs. LAC,12/30/2024,L,15,7,1,1,1,0,1,-6,11.75
Brandon Boston,NOP,NOP vs. LAC,12/30/2024,L,13,3,1,0,0,0,0,-5,4.75
Jordan Hawkins,NOP,NOP vs. LAC,12/30/2024,L,16,3,2,1,0,0,1,-7,7
Yves Missi,NOP,NOP vs. LAC,12/30/2024,L,35,12,9,4,0,5,1,1,38.75
