Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
23,141.0,32.1,0.725,0.867,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=500"
Average,192.7,34.76,0.664,0.826,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=500"
5,43.0,62.399,0.792,0.893,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
6,45.0,81.913,0.773,0.879,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
7,71.0,60.215,0.732,0.862,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
8,134.0,59.619,0.505,0.763,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
9,71.0,44.433,0.839,0.916,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
10,211.0,34.552,0.504,0.756,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
11,210.0,19.406,0.741,0.867,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
12,387.0,12.003,0.653,0.809,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
13,104.0,15.704,0.908,0.954,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
14,382.0,14.596,0.642,0.802,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
15,106.0,48.223,0.726,0.86,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
16,387.0,14.452,0.668,0.818,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
17,173.0,32.341,0.594,0.792,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
18,246.0,33.756,0.401,0.709,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
19,280.0,27.527,0.383,0.676,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
20,247.0,13.784,0.733,0.873,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
21,177.0,39.167,0.603,0.787,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
22,247.0,28.402,0.562,0.754,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
23,141.0,31.007,0.734,0.87,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
Average,192.7,35.447,0.658,0.823,"depth=6, learning_rate=0.1, l2_leaf_reg=10, iterations=750"
5,43.0,59.457,0.802,0.898,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
6,45.0,69.477,0.807,0.899,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
7,71.0,55.025,0.755,0.874,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
8,134.0,54.418,0.548,0.772,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
9,71.0,38.976,0.858,0.927,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
10,211.0,34.428,0.506,0.764,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
11,210.0,20.297,0.729,0.859,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
12,387.0,12.056,0.652,0.808,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
13,104.0,16.317,0.904,0.953,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
14,382.0,15.16,0.628,0.793,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
15,106.0,43.426,0.754,0.872,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
16,387.0,12.329,0.716,0.847,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
17,173.0,27.944,0.649,0.82,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
18,246.0,30.96,0.451,0.726,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
19,280.0,27.018,0.395,0.682,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
20,247.0,14.688,0.715,0.86,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
21,177.0,38.113,0.614,0.791,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
22,247.0,28.921,0.554,0.75,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
23,141.0,32.018,0.725,0.871,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
Average,192.7,33.212,0.672,0.83,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=250"
5,43.0,57.887,0.807,0.901,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
6,45.0,74.892,0.792,0.89,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
7,71.0,57.927,0.743,0.867,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
8,134.0,55.011,0.543,0.774,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
9,71.0,43.678,0.841,0.917,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
10,211.0,34.848,0.5,0.76,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
11,210.0,20.235,0.73,0.861,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
12,387.0,11.71,0.662,0.814,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
13,104.0,15.554,0.908,0.955,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
14,382.0,14.497,0.644,0.803,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
15,106.0,43.978,0.751,0.871,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
16,387.0,13.149,0.698,0.835,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
17,173.0,28.978,0.636,0.811,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
18,246.0,32.067,0.431,0.723,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
19,280.0,28.031,0.372,0.671,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
20,247.0,13.757,0.733,0.869,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
21,177.0,39.012,0.605,0.785,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
22,247.0,30.502,0.529,0.737,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
23,141.0,30.353,0.74,0.874,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
Average,192.7,34.003,0.667,0.827,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=500"
5,43.0,60.541,0.798,0.896,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
6,45.0,76.636,0.787,0.887,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
7,71.0,59.963,0.733,0.861,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
8,134.0,54.981,0.543,0.777,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
9,71.0,42.582,0.845,0.92,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
10,211.0,34.969,0.498,0.76,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
11,210.0,20.009,0.733,0.864,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
12,387.0,11.998,0.654,0.809,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
13,104.0,15.678,0.908,0.954,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
14,382.0,14.569,0.642,0.802,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
15,106.0,44.564,0.747,0.869,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
16,387.0,14.023,0.677,0.823,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
17,173.0,29.436,0.631,0.807,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
18,246.0,32.668,0.42,0.717,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
19,280.0,28.594,0.359,0.665,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
20,247.0,13.336,0.741,0.873,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
21,177.0,40.397,0.591,0.78,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
22,247.0,30.366,0.531,0.739,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
23,141.0,30.968,0.734,0.872,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
Average,192.7,34.541,0.662,0.825,"depth=6, learning_rate=0.1, l2_leaf_reg=11, iterations=750"
5,43.0,62.497,0.792,0.893,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
6,45.0,72.475,0.799,0.894,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
7,71.0,60.688,0.73,0.862,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
8,134.0,57.492,0.523,0.755,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
9,71.0,39.225,0.858,0.926,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
10,211.0,35.085,0.496,0.757,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
11,210.0,19.939,0.734,0.862,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
12,387.0,11.621,0.664,0.816,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
13,104.0,17.953,0.894,0.948,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
14,382.0,15.232,0.626,0.792,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
15,106.0,40.088,0.773,0.881,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
16,387.0,12.511,0.712,0.844,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
17,173.0,27.432,0.656,0.822,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
18,246.0,32.058,0.431,0.717,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
19,280.0,25.882,0.42,0.69,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
20,247.0,15.804,0.693,0.85,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
21,177.0,37.638,0.619,0.794,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
22,247.0,28.882,0.554,0.751,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
23,141.0,29.619,0.746,0.879,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
Average,192.7,33.796,0.669,0.828,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=250"
5,43.0,60.39,0.799,0.896,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
6,45.0,79.588,0.779,0.883,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
7,71.0,62.263,0.723,0.857,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
8,134.0,60.687,0.496,0.749,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
9,71.0,43.47,0.842,0.918,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
10,211.0,34.576,0.504,0.759,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
11,210.0,19.805,0.735,0.864,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
12,387.0,11.415,0.67,0.82,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
13,104.0,18.135,0.893,0.947,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
14,382.0,14.698,0.639,0.801,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
15,106.0,40.349,0.771,0.881,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
16,387.0,13.891,0.681,0.825,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
17,173.0,27.925,0.65,0.818,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
18,246.0,33.3,0.409,0.711,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
19,280.0,28.571,0.36,0.664,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
20,247.0,14.707,0.715,0.861,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
21,177.0,37.898,0.616,0.795,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
22,247.0,29.087,0.551,0.749,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
23,141.0,30.974,0.734,0.873,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
Average,192.7,34.828,0.661,0.825,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=500"
5,43.0,62.143,0.793,0.893,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
6,45.0,79.139,0.78,0.884,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
7,71.0,63.981,0.716,0.854,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
8,134.0,60.519,0.497,0.751,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
9,71.0,42.055,0.847,0.921,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
10,211.0,35.422,0.492,0.754,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
11,210.0,18.785,0.749,0.871,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
12,387.0,11.587,0.665,0.818,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
13,104.0,18.611,0.89,0.946,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
14,382.0,14.687,0.64,0.801,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
15,106.0,41.821,0.763,0.877,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
16,387.0,14.839,0.659,0.812,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
17,173.0,28.1,0.647,0.818,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
18,246.0,33.661,0.403,0.708,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
19,280.0,29.393,0.342,0.659,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
20,247.0,13.899,0.73,0.867,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
21,177.0,38.219,0.613,0.793,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
22,247.0,29.288,0.548,0.747,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
23,141.0,30.666,0.737,0.874,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
Average,192.7,35.096,0.658,0.824,"depth=6, learning_rate=0.1, l2_leaf_reg=12, iterations=750"
5,43.0,56.483,0.812,0.903,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
6,45.0,59.083,0.836,0.915,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
7,71.0,65.748,0.708,0.85,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
8,134.0,54.528,0.547,0.767,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
9,71.0,54.917,0.801,0.895,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
10,211.0,43.796,0.371,0.695,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
11,210.0,18.806,0.749,0.873,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
12,387.0,12.96,0.626,0.792,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
13,104.0,17.788,0.895,0.948,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
14,382.0,16.204,0.602,0.778,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
15,106.0,46.582,0.736,0.866,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
16,387.0,18.637,0.571,0.758,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
17,173.0,30.663,0.615,0.803,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
18,246.0,30.675,0.456,0.735,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
19,280.0,26.933,0.397,0.679,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
20,247.0,15.712,0.695,0.854,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
21,177.0,45.628,0.538,0.755,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
22,247.0,26.288,0.594,0.776,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
23,141.0,30.625,0.737,0.877,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
Average,192.7,35.371,0.647,0.817,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=250"
5,43.0,60.093,0.8,0.897,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=500"
6,45.0,59.962,0.834,0.914,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=500"
7,71.0,67.092,0.702,0.848,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=500"
8,134.0,54.276,0.549,0.766,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=500"
9,71.0,56.327,0.795,0.892,"depth=6, learning_rate=0.2, l2_leaf_reg=2, iterations=500"
